STN,DATE,HR,TEMP AT SENSOR (C),TDG%,SPILL (KCFS),TOTAL FLOW (KCFS),FB ELEV (FT),TW ELEV (FT),Station,FileMonth,DateTime,Date
WEL,2025-12-07,10,10.5,96,0,113.4,778.7,711.7,WEL,Dec2025,2025-12-07T10:00:00Z,2025-12-07
WEL,2025-12-07,11,10.5,96,0,98.8,778.8,710.5,WEL,Dec2025,2025-12-07T11:00:00Z,2025-12-07
WEL,2025-12-07,12,10.5,96,0,93.4,778.8,710.1,WEL,Dec2025,2025-12-07T12:00:00Z,2025-12-07
WEL,2025-12-07,13,10.6,96.1,0,72,779.5,708.4,WEL,Dec2025,2025-12-07T13:00:00Z,2025-12-07
WEL,2025-12-07,14,10.6,96.2,0,67.3,779.6,708.1,WEL,Dec2025,2025-12-07T14:00:00Z,2025-12-07
WEL,2025-12-07,15,10.6,96.4,0,68.9,780.1,708.4,WEL,Dec2025,2025-12-07T15:00:00Z,2025-12-07
WEL,2025-12-07,16,10.6,96.4,0,69.2,780.4,708.5,WEL,Dec2025,2025-12-07T16:00:00Z,2025-12-07
WEL,2025-12-07,17,10.6,96.2,0,79.4,780.5,709.6,WEL,Dec2025,2025-12-07T17:00:00Z,2025-12-07
WEL,2025-12-07,18,10.6,96.2,1,87.2,780.6,710.2,WEL,Dec2025,2025-12-07T18:00:00Z,2025-12-07
WEL,2025-12-07,19,10.6,96.1,15.3,118.2,780.6,711.4,WEL,Dec2025,2025-12-07T19:00:00Z,2025-12-07
WEL,2025-12-07,20,10.6,96.1,10.5,131.1,780.5,712.8,WEL,Dec2025,2025-12-07T20:00:00Z,2025-12-07
WEL,2025-12-07,21,10.6,96,0,130.6,780.3,713,WEL,Dec2025,2025-12-07T21:00:00Z,2025-12-07
WEL,2025-12-07,22,10.6,95.7,0,132.1,780,713.3,WEL,Dec2025,2025-12-07T22:00:00Z,2025-12-07
WEL,2025-12-07,23,10.6,95.7,0,135.4,779.9,713.4,WEL,Dec2025,2025-12-07T23:00:00Z,2025-12-07
WEL,2025-12-07,24,10.6,95.7,0,136.8,779.3,713.6,WEL,Dec2025,2025-12-08T00:00:00Z,2025-12-08
WEL,2025-12-08,1,10.6,95.6,0,138.5,778.8,713.8,WEL,Dec2025,2025-12-08T01:00:00Z,2025-12-08
WEL,2025-12-08,2,10.6,95.6,0,139.8,778.3,713.9,WEL,Dec2025,2025-12-08T02:00:00Z,2025-12-08
WEL,2025-12-08,3,10.6,95.3,0,120.4,778.1,712.4,WEL,Dec2025,2025-12-08T03:00:00Z,2025-12-08
WEL,2025-12-08,4,10.6,95.3,0,91.4,777.8,710.4,WEL,Dec2025,2025-12-08T04:00:00Z,2025-12-08
WEL,2025-12-08,5,10.6,95.3,0,89,777.6,710,WEL,Dec2025,2025-12-08T05:00:00Z,2025-12-08
WEL,2025-12-08,6,10.5,95.3,0,98.5,777.4,711.2,WEL,Dec2025,2025-12-08T06:00:00Z,2025-12-08
WEL,2025-12-08,7,10.5,95.3,0,116.5,776.8,712.8,WEL,Dec2025,2025-12-08T07:00:00Z,2025-12-08
WEL,2025-12-08,8,10.5,95.6,0,100.4,777.4,710,WEL,Dec2025,2025-12-08T08:00:00Z,2025-12-08
WEL,2025-12-08,9,,,0,102.6,776.8,711.1,WEL,Dec2025,2025-12-08T09:00:00Z,2025-12-08
WEL,2025-12-08,10,,95.7,0,95.4,777.6,710.3,WEL,Dec2025,2025-12-08T10:00:00Z,2025-12-08
WEL,2025-12-08,11,10.5,95.7,0,72.9,777.4,708.9,WEL,Dec2025,2025-12-08T11:00:00Z,2025-12-08
WEL,2025-12-08,12,10.6,95.8,0,67.8,777.9,708.2,WEL,Dec2025,2025-12-08T12:00:00Z,2025-12-08
WEL,2025-12-08,13,10.6,96,0,65.2,778.3,708,WEL,Dec2025,2025-12-08T13:00:00Z,2025-12-08
WEL,2025-12-08,14,10.6,96.1,0,87.2,778.3,709.9,WEL,Dec2025,2025-12-08T14:00:00Z,2025-12-08
WEL,2025-12-08,15,10.6,96.3,0,86.5,778.8,710,WEL,Dec2025,2025-12-08T15:00:00Z,2025-12-08
WEL,2025-12-08,16,10.6,96.3,0,95.8,778.8,710.7,WEL,Dec2025,2025-12-08T16:00:00Z,2025-12-08
WEL,2025-12-08,17,10.6,96.3,0,97,779.2,710.7,WEL,Dec2025,2025-12-08T17:00:00Z,2025-12-08
WEL,2025-12-08,18,10.6,96.3,0,90.7,779.2,710.3,WEL,Dec2025,2025-12-08T18:00:00Z,2025-12-08
WEL,2025-12-08,19,10.6,96.3,0,102.8,779.3,710.8,WEL,Dec2025,2025-12-08T19:00:00Z,2025-12-08
WEL,2025-12-08,20,10.6,96.3,0,103,779.3,711,WEL,Dec2025,2025-12-08T20:00:00Z,2025-12-08
WEL,2025-12-08,21,10.6,96.3,0,101.8,779.4,710.8,WEL,Dec2025,2025-12-08T21:00:00Z,2025-12-08
WEL,2025-12-08,22,10.6,96.5,0,101.5,779.4,710.6,WEL,Dec2025,2025-12-08T22:00:00Z,2025-12-08
WEL,2025-12-08,23,10.6,96.5,0,93.2,779.6,710.3,WEL,Dec2025,2025-12-08T23:00:00Z,2025-12-08
WEL,2025-12-08,24,10.5,96.2,0,77.2,780,708.9,WEL,Dec2025,2025-12-09T00:00:00Z,2025-12-09
WEL,2025-12-09,1,10.5,96.1,0,79.8,779.9,708.9,WEL,Dec2025,2025-12-09T01:00:00Z,2025-12-09
WEL,2025-12-09,2,10.5,96,0,80.6,779.3,709.5,WEL,Dec2025,2025-12-09T02:00:00Z,2025-12-09
WEL,2025-12-09,3,10.4,96,0,90,778.8,710.6,WEL,Dec2025,2025-12-09T03:00:00Z,2025-12-09
WEL,2025-12-09,4,10.4,96,0,94.6,778.4,711.1,WEL,Dec2025,2025-12-09T04:00:00Z,2025-12-09
WEL,2025-12-09,5,10.3,96,0,97.8,778,711.7,WEL,Dec2025,2025-12-09T05:00:00Z,2025-12-09
WEL,2025-12-09,6,10.3,95.8,0,112.2,777.5,713,WEL,Dec2025,2025-12-09T06:00:00Z,2025-12-09
WEL,2025-12-09,7,10.3,95.8,0,106.2,776.8,713.1,WEL,Dec2025,2025-12-09T07:00:00Z,2025-12-09
WEL,2025-12-09,8,10.4,95.6,0,108.4,776.8,711.1,WEL,Dec2025,2025-12-09T08:00:00Z,2025-12-09
WEL,2025-12-09,9,10.4,95.4,0,86.9,776.4,710.5,WEL,Dec2025,2025-12-09T09:00:00Z,2025-12-09
WEL,2025-12-09,10,10.4,95.4,0,56.7,776.5,708,WEL,Dec2025,2025-12-09T10:00:00Z,2025-12-09
WEL,2025-12-09,11,10.4,95.3,0,46.1,776.7,707.2,WEL,Dec2025,2025-12-09T11:00:00Z,2025-12-09
WEL,2025-12-09,12,10.4,95.3,0,45.4,776.9,706.9,WEL,Dec2025,2025-12-09T12:00:00Z,2025-12-09
WEL,2025-12-09,13,10.4,95.2,0,46.1,777.2,706.6,WEL,Dec2025,2025-12-09T13:00:00Z,2025-12-09
WEL,2025-12-09,14,10.4,95.3,0,36.7,777.4,706.3,WEL,Dec2025,2025-12-09T14:00:00Z,2025-12-09
WEL,2025-12-09,15,10.4,95.3,0,49,777.7,707.2,WEL,Dec2025,2025-12-09T15:00:00Z,2025-12-09
WEL,2025-12-09,16,10.4,95.3,0,60.7,777.8,708.9,WEL,Dec2025,2025-12-09T16:00:00Z,2025-12-09
WEL,2025-12-09,17,10.5,95.2,0,74.9,778,709.4,WEL,Dec2025,2025-12-09T17:00:00Z,2025-12-09
WEL,2025-12-09,18,10.5,95.3,0,77.1,778.2,709.1,WEL,Dec2025,2025-12-09T18:00:00Z,2025-12-09
WEL,2025-12-09,19,10.5,95.3,0,74.2,778.7,708.6,WEL,Dec2025,2025-12-09T19:00:00Z,2025-12-09
WEL,2025-12-09,20,10.5,95.3,0,73.4,778.8,708.7,WEL,Dec2025,2025-12-09T20:00:00Z,2025-12-09
WEL,2025-12-09,21,10.5,95.3,0,96.1,778.9,709.5,WEL,Dec2025,2025-12-09T21:00:00Z,2025-12-09
WEL,2025-12-09,22,10.5,95.4,0,105.1,778.7,710.2,WEL,Dec2025,2025-12-09T22:00:00Z,2025-12-09
WEL,2025-12-09,23,10.5,95.6,0,90,778.8,709.3,WEL,Dec2025,2025-12-09T23:00:00Z,2025-12-09
WEL,2025-12-09,24,10.6,95.7,0,77.8,779,709.1,WEL,Dec2025,2025-12-10T00:00:00Z,2025-12-10
WEL,2025-12-10,1,10.5,95.8,0,73.8,779,708.2,WEL,Dec2025,2025-12-10T01:00:00Z,2025-12-10
WEL,2025-12-10,2,10.5,95.8,0,64.7,779.1,707.6,WEL,Dec2025,2025-12-10T02:00:00Z,2025-12-10
WEL,2025-12-10,3,10.5,96,0,48.8,779.4,706.2,WEL,Dec2025,2025-12-10T03:00:00Z,2025-12-10
WEL,2025-12-10,4,10.5,96,0,48.2,779.2,706.5,WEL,Dec2025,2025-12-10T04:00:00Z,2025-12-10
WEL,2025-12-10,5,10.5,96.1,0,48.7,779.3,707.1,WEL,Dec2025,2025-12-10T05:00:00Z,2025-12-10
WEL,2025-12-10,6,10.5,96.1,0,69.3,779,708.4,WEL,Dec2025,2025-12-10T06:00:00Z,2025-12-10
WEL,2025-12-10,7,10.5,96.1,0,73.4,779,708.5,WEL,Dec2025,2025-12-10T07:00:00Z,2025-12-10
WEL,2025-12-10,8,10.5,96.1,0,77.4,778.6,708.9,WEL,Dec2025,2025-12-10T08:00:00Z,2025-12-10
WEL,2025-12-10,9,10.4,96.1,0,102.8,778.5,710.7,WEL,Dec2025,2025-12-10T09:00:00Z,2025-12-10
WEL,2025-12-10,10,10.4,96.2,0,90.9,778.3,709.6,WEL,Dec2025,2025-12-10T10:00:00Z,2025-12-10
WEL,2025-12-10,11,10.4,96.2,0,74,778,708.7,WEL,Dec2025,2025-12-10T11:00:00Z,2025-12-10
WEL,2025-12-10,12,10.4,96.5,0,68.7,778.2,708,WEL,Dec2025,2025-12-10T12:00:00Z,2025-12-10
WEL,2025-12-10,13,10.3,96.5,0,68,778,708.3,WEL,Dec2025,2025-12-10T13:00:00Z,2025-12-10
WEL,2025-12-10,14,10.3,96.6,0,66,778,708.2,WEL,Dec2025,2025-12-10T14:00:00Z,2025-12-10
WEL,2025-12-10,15,10.3,96.7,0,65.5,777.9,708.2,WEL,Dec2025,2025-12-10T15:00:00Z,2025-12-10
WEL,2025-12-10,16,10.2,96.7,0,67.6,777.8,708.4,WEL,Dec2025,2025-12-10T16:00:00Z,2025-12-10
WEL,2025-12-10,17,10.2,96.7,0,80,777.9,709.2,WEL,Dec2025,2025-12-10T17:00:00Z,2025-12-10
WEL,2025-12-10,18,10.2,96.7,0,79,778,708.9,WEL,Dec2025,2025-12-10T18:00:00Z,2025-12-10
WEL,2025-12-10,19,10.2,96.7,0,72.6,778,708.2,WEL,Dec2025,2025-12-10T19:00:00Z,2025-12-10
WEL,2025-12-10,20,10.2,96.9,0,69.4,778,708.2,WEL,Dec2025,2025-12-10T20:00:00Z,2025-12-10
WEL,2025-12-10,21,10.2,96.9,0,72.7,778,708.5,WEL,Dec2025,2025-12-10T21:00:00Z,2025-12-10
WEL,2025-12-10,22,10.2,96.7,0,75.5,778.1,708.2,WEL,Dec2025,2025-12-10T22:00:00Z,2025-12-10
WEL,2025-12-10,23,10.3,96.7,0,62.5,778,707.1,WEL,Dec2025,2025-12-10T23:00:00Z,2025-12-10
WEL,2025-12-10,24,10.3,96.7,0,58.8,778,707.3,WEL,Dec2025,2025-12-11T00:00:00Z,2025-12-11
WEL,2025-12-11,1,10.3,96.9,0,58.4,778.1,707.9,WEL,Dec2025,2025-12-11T01:00:00Z,2025-12-11
WEL,2025-12-11,2,10.4,96.8,0,47.4,777.9,707,WEL,Dec2025,2025-12-11T02:00:00Z,2025-12-11
WEL,2025-12-11,3,10.4,96.6,0,47.9,777.9,706.8,WEL,Dec2025,2025-12-11T03:00:00Z,2025-12-11
WEL,2025-12-11,4,10.4,96.6,0,50.3,777.7,707.4,WEL,Dec2025,2025-12-11T04:00:00Z,2025-12-11
WEL,2025-12-11,5,10.4,96.5,0,67.8,777.4,708.8,WEL,Dec2025,2025-12-11T05:00:00Z,2025-12-11
WEL,2025-12-11,6,10.4,96.4,0,73.5,777.1,709.5,WEL,Dec2025,2025-12-11T06:00:00Z,2025-12-11
WEL,2025-12-11,7,10.4,96.1,0,89.6,776.7,710,WEL,Dec2025,2025-12-11T07:00:00Z,2025-12-11
WEL,2025-12-11,8,10.4,95.8,0,80.1,776.7,709.2,WEL,Dec2025,2025-12-11T08:00:00Z,2025-12-11
WEL,2025-12-11,9,,,74.4,2,,776.4,WEL,Dec2025,2025-12-11T09:00:00Z,2025-12-11
WEL,2025-12-11,10,,95.7,0,73.9,776.4,708.9,WEL,Dec2025,2025-12-11T10:00:00Z,2025-12-11
WEL,2025-12-11,11,10.4,95.7,0,54.3,776.5,707.3,WEL,Dec2025,2025-12-11T11:00:00Z,2025-12-11
WEL,2025-12-11,12,10.4,95.8,0,42.9,776.5,706.7,WEL,Dec2025,2025-12-11T12:00:00Z,2025-12-11
WEL,2025-12-11,13,10.4,95.8,0,42.3,776.8,706.8,WEL,Dec2025,2025-12-11T13:00:00Z,2025-12-11
WEL,2025-12-11,14,10.4,95.8,0,39.7,777,706.5,WEL,Dec2025,2025-12-11T14:00:00Z,2025-12-11
WEL,2025-12-11,15,10.4,95.7,0,37.8,777.1,706.6,WEL,Dec2025,2025-12-11T15:00:00Z,2025-12-11
WEL,2025-12-11,16,10.4,95.6,0,52.2,777.2,707.8,WEL,Dec2025,2025-12-11T16:00:00Z,2025-12-11
WEL,2025-12-11,17,10.4,95.6,0,57.8,777.4,707.7,WEL,Dec2025,2025-12-11T17:00:00Z,2025-12-11
WEL,2025-12-11,18,10.3,95.6,0,87.3,777.8,710,WEL,Dec2025,2025-12-11T18:00:00Z,2025-12-11
WEL,2025-12-11,19,10.3,95.6,0,91.5,778.2,710.2,WEL,Dec2025,2025-12-11T19:00:00Z,2025-12-11
WEL,2025-12-11,20,10.3,95.6,0,91.3,778.5,710.2,WEL,Dec2025,2025-12-11T20:00:00Z,2025-12-11
WEL,2025-12-11,21,10.2,95.6,0,78.3,778.7,709.1,WEL,Dec2025,2025-12-11T21:00:00Z,2025-12-11
WEL,2025-12-11,22,10.2,95.6,0,71.8,779,708.4,WEL,Dec2025,2025-12-11T22:00:00Z,2025-12-11
WEL,2025-12-11,23,10.2,95.6,0,57.5,779.2,707.3,WEL,Dec2025,2025-12-11T23:00:00Z,2025-12-11
WEL,2025-12-11,24,10.2,95.6,0,57.1,779.1,707.5,WEL,Dec2025,2025-12-12T00:00:00Z,2025-12-12
WEL,2025-12-12,1,10.2,95.7,0,64.7,779.3,707.9,WEL,Dec2025,2025-12-12T01:00:00Z,2025-12-12
WEL,2025-12-12,2,10.1,95.7,0,61.1,779.4,707.8,WEL,Dec2025,2025-12-12T02:00:00Z,2025-12-12
WEL,2025-12-12,3,10,95.9,0,60.1,779.4,707.5,WEL,Dec2025,2025-12-12T03:00:00Z,2025-12-12
WEL,2025-12-12,4,10,96,0,60.7,779.2,707.8,WEL,Dec2025,2025-12-12T04:00:00Z,2025-12-12
WEL,2025-12-12,5,9.9,96.1,0,64.4,779,708.4,WEL,Dec2025,2025-12-12T05:00:00Z,2025-12-12
WEL,2025-12-12,6,9.8,96.4,0,85.9,779,709.9,WEL,Dec2025,2025-12-12T06:00:00Z,2025-12-12
WEL,2025-12-12,7,9.8,96.4,0,94.2,778.8,710.4,WEL,Dec2025,2025-12-12T07:00:00Z,2025-12-12
WEL,2025-12-12,8,9.8,96.4,0,95.8,778.7,710.4,WEL,Dec2025,2025-12-12T08:00:00Z,2025-12-12
WEL,2025-12-12,9,9.7,96.4,0,88.5,779.4,709.7,WEL,Dec2025,2025-12-12T09:00:00Z,2025-12-12
WEL,2025-12-12,10,9.7,96.5,0,61.5,778.8,708,WEL,Dec2025,2025-12-12T10:00:00Z,2025-12-12
WEL,2025-12-12,11,9.7,96.6,0,82.8,778.7,709.7,WEL,Dec2025,2025-12-12T11:00:00Z,2025-12-12
WEL,2025-12-12,12,9.6,96.9,0,93.4,778.6,710.1,WEL,Dec2025,2025-12-12T12:00:00Z,2025-12-12
WEL,2025-12-12,13,9.6,97,0,75.9,778.5,708.8,WEL,Dec2025,2025-12-12T13:00:00Z,2025-12-12
WEL,2025-12-12,14,9.6,97.2,0,71.3,778.4,708.2,WEL,Dec2025,2025-12-12T14:00:00Z,2025-12-12
WEL,2025-12-12,15,9.6,97.3,0,61.3,778.5,707.8,WEL,Dec2025,2025-12-12T15:00:00Z,2025-12-12
WEL,2025-12-12,16,9.6,97.3,0,48.8,778.7,707,WEL,Dec2025,2025-12-12T16:00:00Z,2025-12-12
WEL,2025-12-12,17,9.5,97.2,0,53.8,778.9,707.2,WEL,Dec2025,2025-12-12T17:00:00Z,2025-12-12
WEL,2025-12-12,18,9.5,97.2,0,72.3,779.2,708.3,WEL,Dec2025,2025-12-12T18:00:00Z,2025-12-12
WEL,2025-12-12,19,9.5,97,0,84.9,779.5,709.5,WEL,Dec2025,2025-12-12T19:00:00Z,2025-12-12
WEL,2025-12-12,20,9.6,97,0,79.2,779.6,708.9,WEL,Dec2025,2025-12-12T20:00:00Z,2025-12-12
WEL,2025-12-12,21,9.6,97,0,91,779.6,709.7,WEL,Dec2025,2025-12-12T21:00:00Z,2025-12-12
WEL,2025-12-12,22,9.7,97,0,90.2,779.7,710,WEL,Dec2025,2025-12-12T22:00:00Z,2025-12-12
WEL,2025-12-12,23,9.7,96.8,0,87.6,779.6,709.8,WEL,Dec2025,2025-12-12T23:00:00Z,2025-12-12
WEL,2025-12-12,24,9.8,96.8,0,87.9,779.4,710,WEL,Dec2025,2025-12-13T00:00:00Z,2025-12-13
WEL,2025-12-13,1,9.8,96.8,0,95.5,779.2,710.7,WEL,Dec2025,2025-12-13T01:00:00Z,2025-12-13
WEL,2025-12-13,2,9.9,96.6,0,95,779,710.8,WEL,Dec2025,2025-12-13T02:00:00Z,2025-12-13
WEL,2025-12-13,3,9.9,96.5,0,95.5,778.7,711,WEL,Dec2025,2025-12-13T03:00:00Z,2025-12-13
WEL,2025-12-13,4,9.9,96.6,0,85.7,778.6,710.3,WEL,Dec2025,2025-12-13T04:00:00Z,2025-12-13
WEL,2025-12-13,5,9.9,96.6,0,83.9,778.2,710.4,WEL,Dec2025,2025-12-13T05:00:00Z,2025-12-13
WEL,2025-12-13,6,9.9,96.5,0,93,778,710.8,WEL,Dec2025,2025-12-13T06:00:00Z,2025-12-13
WEL,2025-12-13,7,9.9,96.5,0,103.5,777.5,711.9,WEL,Dec2025,2025-12-13T07:00:00Z,2025-12-13
WEL,2025-12-13,8,10,96.3,0,86.3,777.7,709.9,WEL,Dec2025,2025-12-13T08:00:00Z,2025-12-13
WEL,2025-12-13,9,10,96.3,0,83.3,778.1,709.3,WEL,Dec2025,2025-12-13T09:00:00Z,2025-12-13
WEL,2025-12-13,10,10,96.3,0,49,778.3,707.1,WEL,Dec2025,2025-12-13T10:00:00Z,2025-12-13
WEL,2025-12-13,11,10,96.3,0,62.5,778.5,707.8,WEL,Dec2025,2025-12-13T11:00:00Z,2025-12-13
WEL,2025-12-13,12,10,96.4,0,61.2,778.9,707.8,WEL,Dec2025,2025-12-13T12:00:00Z,2025-12-13
WEL,2025-12-13,13,9.9,96.4,0,52.4,779.1,706.2,WEL,Dec2025,2025-12-13T13:00:00Z,2025-12-13
WEL,2025-12-13,14,9.9,96.5,0,36.6,779.2,706,WEL,Dec2025,2025-12-13T14:00:00Z,2025-12-13
WEL,2025-12-13,15,9.9,96.5,0,51.8,778.9,707.8,WEL,Dec2025,2025-12-13T15:00:00Z,2025-12-13
WEL,2025-12-13,16,9.9,96.5,0,100.9,778.8,711.7,WEL,Dec2025,2025-12-13T16:00:00Z,2025-12-13
WEL,2025-12-13,17,9.9,96.6,0,106.5,779.6,711.2,WEL,Dec2025,2025-12-13T17:00:00Z,2025-12-13
WEL,2025-12-13,18,9.8,96.6,0,100.8,779.3,710.6,WEL,Dec2025,2025-12-13T18:00:00Z,2025-12-13
WEL,2025-12-13,19,9.8,96.6,0,107.2,779.9,711.1,WEL,Dec2025,2025-12-13T19:00:00Z,2025-12-13
WEL,2025-12-13,20,9.8,96.8,0,104.5,779.5,711.4,WEL,Dec2025,2025-12-13T20:00:00Z,2025-12-13
WEL,2025-12-13,21,9.7,96.8,0,125.5,779.4,712.6,WEL,Dec2025,2025-12-13T21:00:00Z,2025-12-13
WEL,2025-12-13,22,9.6,97,0,130.4,779.3,712.9,WEL,Dec2025,2025-12-13T22:00:00Z,2025-12-13
WEL,2025-12-13,23,9.6,97,0,116.1,779,712,WEL,Dec2025,2025-12-13T23:00:00Z,2025-12-13
WEL,2025-12-13,24,9.5,97.3,0,114.6,778.6,711.6,WEL,Dec2025,2025-12-14T00:00:00Z,2025-12-14
WEL,2025-12-14,1,9.5,97.3,0,118.2,778.3,712,WEL,Dec2025,2025-12-14T01:00:00Z,2025-12-14
WEL,2025-12-14,2,9.6,97.3,0,99.7,778.3,710.7,WEL,Dec2025,2025-12-14T02:00:00Z,2025-12-14
WEL,2025-12-14,3,9.6,97.3,0,83.6,778,708.9,WEL,Dec2025,2025-12-14T03:00:00Z,2025-12-14
WEL,2025-12-14,4,9.5,97.4,0,76.2,778,708.1,WEL,Dec2025,2025-12-14T04:00:00Z,2025-12-14
WEL,2025-12-14,5,9.5,97.4,0,59.6,778,707.6,WEL,Dec2025,2025-12-14T05:00:00Z,2025-12-14
WEL,2025-12-14,6,9.5,97.4,0,65.4,777.9,707.7,WEL,Dec2025,2025-12-14T06:00:00Z,2025-12-14
WEL,2025-12-14,7,9.4,97.3,0,66.4,778,708,WEL,Dec2025,2025-12-14T07:00:00Z,2025-12-14
WEL,2025-12-14,8,9.4,97.4,0,75.6,778.1,708.1,WEL,Dec2025,2025-12-14T08:00:00Z,2025-12-14
WEL,2025-12-14,9,9.4,97.4,0,80.6,778.5,708.3,WEL,Dec2025,2025-12-14T09:00:00Z,2025-12-14
WEL,2025-12-14,10,9.4,97.6,0,56,778.8,707.2,WEL,Dec2025,2025-12-14T10:00:00Z,2025-12-14
WEL,2025-12-14,11,9.4,97.6,0,78.8,779.2,707.7,WEL,Dec2025,2025-12-14T11:00:00Z,2025-12-14
WEL,2025-12-14,12,9.4,97.6,0,46.4,779.9,706.7,WEL,Dec2025,2025-12-14T12:00:00Z,2025-12-14
WEL,2025-12-14,13,9.4,97.6,0,71.2,779.5,709.3,WEL,Dec2025,2025-12-14T13:00:00Z,2025-12-14
WEL,2025-12-14,14,9.5,97.7,0,125.7,779.9,712.8,WEL,Dec2025,2025-12-14T14:00:00Z,2025-12-14
WEL,2025-12-14,15,9.5,97.7,0,125,779.7,713,WEL,Dec2025,2025-12-14T15:00:00Z,2025-12-14
WEL,2025-12-14,16,9.5,97.8,0,114.9,779.5,712.2,WEL,Dec2025,2025-12-14T16:00:00Z,2025-12-14
WEL,2025-12-14,17,9.5,97.8,0,131.4,779.4,714.3,WEL,Dec2025,2025-12-14T17:00:00Z,2025-12-14
WEL,2025-12-14,18,9.5,97.7,0,127.9,779.7,713.5,WEL,Dec2025,2025-12-14T18:00:00Z,2025-12-14
WEL,2025-12-14,19,9.5,97.9,0,123.6,779.4,713.2,WEL,Dec2025,2025-12-14T19:00:00Z,2025-12-14
WEL,2025-12-14,20,9.6,97.9,0,135.8,779.3,713.8,WEL,Dec2025,2025-12-14T20:00:00Z,2025-12-14
WEL,2025-12-14,21,9.6,97.9,0,137.1,779.2,713.8,WEL,Dec2025,2025-12-14T21:00:00Z,2025-12-14
WEL,2025-12-14,22,9.6,97.9,0,101.9,779.6,711.3,WEL,Dec2025,2025-12-14T22:00:00Z,2025-12-14
WEL,2025-12-14,23,9.6,97.9,0,122.1,778.9,712.8,WEL,Dec2025,2025-12-14T23:00:00Z,2025-12-14
WEL,2025-12-14,24,9.6,97.9,0,137.2,779.3,712.4,WEL,Dec2025,2025-12-15T00:00:00Z,2025-12-15
WEL,2025-12-15,1,9.6,98,0,122.8,778.5,712.8,WEL,Dec2025,2025-12-15T01:00:00Z,2025-12-15
WEL,2025-12-15,2,9.5,98,0,114.3,778.6,711.9,WEL,Dec2025,2025-12-15T02:00:00Z,2025-12-15
WEL,2025-12-15,3,9.5,98,0,93.6,778.5,709.8,WEL,Dec2025,2025-12-15T03:00:00Z,2025-12-15
WEL,2025-12-15,4,9.4,98.1,0,81.7,778.2,709.4,WEL,Dec2025,2025-12-15T04:00:00Z,2025-12-15
WEL,2025-12-15,5,9.4,98.2,0,76.8,778,709.5,WEL,Dec2025,2025-12-15T05:00:00Z,2025-12-15
WEL,2025-12-15,6,9.5,98.2,0,135.4,777.1,714.2,WEL,Dec2025,2025-12-15T06:00:00Z,2025-12-15
WEL,2025-12-15,7,9.5,98.2,0,121.4,777.7,712.8,WEL,Dec2025,2025-12-15T07:00:00Z,2025-12-15
WEL,2025-12-15,8,9.5,98.1,0,117.6,777.6,711.8,WEL,Dec2025,2025-12-15T08:00:00Z,2025-12-15
WEL,2025-12-15,9,9.5,98.2,0,82.4,778.1,709.6,WEL,Dec2025,2025-12-15T09:00:00Z,2025-12-15
WEL,2025-12-15,10,9.6,98.2,0,82.2,778.5,709.3,WEL,Dec2025,2025-12-15T10:00:00Z,2025-12-15
WEL,2025-12-15,11,9.6,98.1,0,58.5,779.1,707.2,WEL,Dec2025,2025-12-15T11:00:00Z,2025-12-15
WEL,2025-12-15,12,9.7,98.2,0,60.9,779.5,706.9,WEL,Dec2025,2025-12-15T12:00:00Z,2025-12-15
WEL,2025-12-15,13,9.7,98.4,0,57,780.1,707.4,WEL,Dec2025,2025-12-15T13:00:00Z,2025-12-15
WEL,2025-12-15,14,9.7,98.6,0,59.9,780.2,707.4,WEL,Dec2025,2025-12-15T14:00:00Z,2025-12-15
WEL,2025-12-15,15,9.7,98.6,0,91.7,780.3,709.7,WEL,Dec2025,2025-12-15T15:00:00Z,2025-12-15
WEL,2025-12-15,16,9.7,98.4,0,105.3,780,711.7,WEL,Dec2025,2025-12-15T16:00:00Z,2025-12-15
WEL,2025-12-15,17,9.7,98.4,0,99.7,780.3,711.1,WEL,Dec2025,2025-12-15T17:00:00Z,2025-12-15
WEL,2025-12-15,18,9.7,98.4,0,91.2,780.7,710.2,WEL,Dec2025,2025-12-15T18:00:00Z,2025-12-15
WEL,2025-12-15,19,9.7,98.2,0,114.9,780,713,WEL,Dec2025,2025-12-15T19:00:00Z,2025-12-15
WEL,2025-12-15,20,9.7,98.1,0,137.1,780.2,713.8,WEL,Dec2025,2025-12-15T20:00:00Z,2025-12-15
WEL,2025-12-15,21,9.7,98.1,0,148.5,779.6,714.8,WEL,Dec2025,2025-12-15T21:00:00Z,2025-12-15
WEL,2025-12-15,22,9.7,98,0,128.7,780,713.6,WEL,Dec2025,2025-12-15T22:00:00Z,2025-12-15
WEL,2025-12-15,23,9.7,97.8,0,120.7,779.4,713.3,WEL,Dec2025,2025-12-15T23:00:00Z,2025-12-15
WEL,2025-12-15,24,9.6,97.8,0,116.9,779.5,712.6,WEL,Dec2025,2025-12-16T00:00:00Z,2025-12-16
WEL,2025-12-16,1,9.6,97.7,0,91.9,779.8,709.8,WEL,Dec2025,2025-12-16T01:00:00Z,2025-12-16
WEL,2025-12-16,2,9.6,97.6,0,53.9,779.3,708,WEL,Dec2025,2025-12-16T02:00:00Z,2025-12-16
WEL,2025-12-16,3,9.5,97.6,0,66.5,779.5,709,WEL,Dec2025,2025-12-16T03:00:00Z,2025-12-16
WEL,2025-12-16,4,9.5,97.6,0,73.9,779.6,710.1,WEL,Dec2025,2025-12-16T04:00:00Z,2025-12-16
