Tag Code,Mark Site Name,Mark Date MMDDYYYY,Release Site Name,Release Date MMDDYYYY,Species Code,Species Name,Rear Type Code,Rear Type Name,Mark Count
3D9.257C5A85C1,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5A920C,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5A9240,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5A940D,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5A9584,TURO - Turtle Rock Pond,5/4/2007,WENATR - Wenatchee River,5/4/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5A95E8,EBNK - East Bank Hatchery,9/12/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5A95EA,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5A9705,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5A9B1F,EBNK - East Bank Hatchery,9/5/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5A9F95,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AA011,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AA3D5,TURO - Turtle Rock Pond,5/4/2007,WENATR - Wenatchee River,5/4/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AA6B0,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AAE59,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AB4BA,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AB621,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AB66D,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AB882,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5ABE83,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AC4F3,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AD12C,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AE340,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AE355,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AE879,EBNK - East Bank Hatchery,9/13/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AEA15,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AEAAF,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AEC39,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AF0D2,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AF606,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AF99E,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AFA0D,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5AFAA1,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B05D8,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B0A42,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B1BAE,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B1BBC,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B1D41,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B3655,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B41B9,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B42EC,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B4859,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B5AB3,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B5BBF,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B5BC3,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B6AD1,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B6CCA,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5B6CF6,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5BF2FD,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5BF97B,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C0148,EBNK - East Bank Hatchery,9/13/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C0353,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C038A,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C0551,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C0683,EBNK - East Bank Hatchery,9/5/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C07E2,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C5A81,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C63AF,EBNK - East Bank Hatchery,9/11/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C6857,EBNK - East Bank Hatchery,9/6/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C6953,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C7719,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C7945,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C7C99,TURO - Turtle Rock Pond,5/4/2007,WENATR - Wenatchee River,5/4/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C80D5,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C83D7,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C8C92,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C8E2C,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5C90CB,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5CDF35,TURO - Turtle Rock Pond,5/4/2007,WENATR - Wenatchee River,5/4/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5CE475,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5D1AF9,TURO - Turtle Rock Pond,5/3/2007,WENATR - Wenatchee River,5/3/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5D49C0,TURO - Turtle Rock Pond,5/2/2007,WENATR - Wenatchee River,5/2/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5D5279,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5D690A,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5D6E03,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F3179,WENATR - Wenatchee River,10/10/2006,WENATR - Wenatchee River,10/10/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F320D,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F371A,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F3751,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F395D,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F3AC3,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F3F99,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F3FB4,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F4294,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F4DEF,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F55FD,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/7/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F562B,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F5641,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F5731,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F5899,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F5E98,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F6416,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F697A,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F6A7F,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F6BC8,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F6C58,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F6CC6,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F6D0A,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5F7117,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FBBB7,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FBBC6,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FC344,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FCBE9,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FCF6F,CHEL - Chelan PUD Hatchery,8/22/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FD105,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FD44A,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FD6B1,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FD937,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FD9D9,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FDBCB,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FDC3F,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FDDE2,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FDEB7,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FDF95,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FE218,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FE449,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FE562,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FE736,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FE96E,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FECF2,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FEF3C,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FF412,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FF522,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FF586,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C5FFBB5,TURO - Turtle Rock Pond,2/28/2006,WENATR - Wenatchee River,5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C600059,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C600089,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C60026F,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C600448,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C600562,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6008FC,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C60095E,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C600A66,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C600C19,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C600C7E,TURO - Turtle Rock Pond,3/17/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C600DC4,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C600EA8,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C600F13,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C600FA4,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C6010D7,TURO - Turtle Rock Pond,3/14/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C601BFE,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C601D44,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C601DA3,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C602527,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6027A0,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C602807,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C60281B,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C602B5A,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C602C3A,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C602E2C,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C602EAB,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C603375,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C60370C,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C6037E2,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C60390E,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C603BB5,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C603FD6,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C617A81,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C617BDB,CHEL - Chelan PUD Hatchery,8/22/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C617E4E,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C61820D,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6183F5,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61843F,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C618BE7,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C6190CA,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6198F8,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C619B2A,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C619B47,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C61A032,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C61A1A5,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C61A7AF,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61A8CE,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61AC21,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C61B067,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61B0DE,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61B477,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61B6F7,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61B8D9,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61BF78,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61C67E,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61D116,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61D4E2,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61D776,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61DE4C,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61E5AD,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61EC75,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
